年份,﻿行政區,段小段,地號,公告現值,公告地價
106,八德區,1024,0715-0000,7200,1600
106,八德區,1024,0716-0000,7200,1600
106,八德區,1024,0718-0000,7200,1600
106,八德區,1024,0719-0000,7200,1600
106,八德區,1024,0720-0000,7200,1600
106,八德區,1024,0721-0000,7200,1600
106,八德區,1024,0723-0000,7200,1600
106,八德區,1024,0724-0000,7200,1600
106,八德區,1024,0725-0000,7200,1600
106,八德區,1024,0726-0000,7200,1600
106,八德區,1024,0727-0000,7200,1600
106,八德區,1024,0728-0000,7200,1600
106,八德區,1024,0729-0000,7200,1600
106,八德區,1024,0730-0000,7200,1600
106,八德區,1024,0731-0000,7200,1600
106,八德區,1024,0732-0000,7200,1600
106,八德區,1024,0733-0000,7200,1600
106,八德區,1024,0734-0000,7200,1600
106,八德區,1024,0735-0000,7200,1600
106,八德區,1024,0736-0000,7200,1600
106,八德區,1024,0737-0000,7200,1600
106,八德區,1024,0738-0000,7200,1600
106,八德區,1024,0739-0000,15800,3300
106,八德區,1024,0740-0000,15800,3300
106,八德區,1024,0741-0000,15800,3300
106,八德區,1024,0742-0000,15800,3300
106,八德區,1024,0743-0000,15800,3300
106,八德區,1024,0744-0000,7200,1600
106,八德區,1024,0745-0000,7200,1600
106,八德區,1024,0746-0000,7200,1600
106,八德區,1024,0747-0000,7200,1600
106,八德區,1024,0749-0000,7200,1600
106,八德區,1024,0750-0000,15800,3300
106,八德區,1024,0751-0000,15800,3300
106,八德區,1024,0752-0000,15800,3300
106,八德區,1024,0753-0000,15800,3300
106,八德區,1024,0754-0000,15800,3300
106,八德區,1024,0755-0000,15800,3300
106,八德區,1024,0756-0000,15800,3300
106,八德區,1024,0757-0000,15800,3300
106,八德區,1024,0758-0000,15800,3300
106,八德區,1024,0759-0000,15800,3300
106,八德區,1024,0760-0000,15800,3300
106,八德區,1024,0761-0000,7200,1600
106,八德區,1024,0762-0000,15800,3300
106,八德區,1024,0763-0000,7200,1600
106,八德區,1024,0764-0000,7200,1600
106,八德區,1024,0765-0000,7200,1600
106,八德區,1024,0766-0000,7200,1600
106,八德區,1024,0767-0000,7200,1600
106,八德區,1024,0768-0000,7200,1600
106,八德區,1024,0769-0000,7200,1600
106,八德區,1024,0770-0000,7200,1600
106,八德區,1024,0771-0000,7200,1600
106,八德區,1024,0772-0000,7200,1600
106,八德區,1024,0773-0000,7200,1600
106,八德區,1024,0774-0000,7200,1600
106,八德區,1024,0775-0000,7200,1600
106,八德區,1024,0776-0000,7200,1600
106,八德區,1024,0777-0000,7200,1600
106,八德區,1024,0779-0000,7200,1600
106,八德區,1024,0781-0000,7200,1600
106,八德區,1024,0782-0000,7200,1600
106,八德區,1024,0783-0000,7200,1600
106,八德區,1024,0784-0000,7200,1600
106,八德區,1024,0786-0000,7200,1600
106,八德區,1024,0788-0000,7200,1600
106,八德區,1024,0789-0000,7200,1600
106,八德區,1024,0790-0000,7200,1600
106,八德區,1024,0793-0000,7199,1600
106,八德區,1024,0796-0000,4838,1057
106,八德區,1024,0798-0000,15800,3300
106,八德區,1024,0799-0000,15800,3300
106,八德區,1024,0800-0000,15800,3300
106,八德區,1024,0801-0000,9200,2000
106,八德區,1024,0805-0000,7016,1558
106,八德區,1024,0806-0000,5686,1252
106,八德區,1024,0809-0000,6932,1538
106,八德區,1024,0810-0000,7200,1600
106,八德區,1024,0811-0000,7044,1564
106,八德區,1024,0814-0000,7200,1600
106,八德區,1024,0815-0000,9200,2000
106,八德區,1024,0816-0000,7200,1600
106,八德區,1024,0817-0000,7200,1600
106,八德區,1024,0820-0000,5987,1321
106,八德區,1024,0821-0000,7105,1578
106,八德區,1024,0822-0000,6797,1507
106,八德區,1024,0823-0000,7200,1600
106,八德區,1024,0824-0000,7200,1600
106,八德區,1024,0825-0000,7200,1600
106,八德區,1024,0827-0000,7200,1600
106,八德區,1024,0828-0000,15800,3300
106,八德區,1024,0829-0000,7200,1600
106,八德區,1024,0830-0000,7200,1600
106,八德區,1024,0831-0000,7200,1600
106,八德區,1024,0832-0000,7200,1600
106,八德區,1024,0835-0000,7200,1600
106,八德區,1024,0836-0000,7200,1600
106,八德區,1024,0837-0000,7200,1600
106,八德區,1024,0840-0000,6656,1475
106,八德區,1024,0841-0000,6495,1438
106,八德區,1024,0842-0000,7104,1578
106,八德區,1024,0843-0000,7200,1600
106,八德區,1024,0844-0000,7200,1600
106,八德區,1024,0845-0000,7200,1600
106,八德區,1024,0846-0000,7200,1600
106,八德區,1024,0847-0000,7200,1600
106,八德區,1024,0848-0000,7200,1600
106,八德區,1024,0849-0000,7200,1600
106,八德區,1024,0850-0000,7200,1600
106,八德區,1024,0851-0000,7200,1600
106,八德區,1024,0852-0000,7200,1600
106,八德區,1024,0853-0000,7200,1600
106,八德區,1024,0854-0000,7200,1600
106,八德區,1024,0855-0000,7200,1600
106,八德區,1024,0856-0000,7200,1600
106,八德區,1024,0857-0000,7200,1600
106,八德區,1024,0858-0000,7200,1600
106,八德區,1024,0859-0000,7200,1600
106,八德區,1024,0860-0000,7200,1600
106,八德區,1024,0862-0000,7200,1600
106,八德區,1024,0863-0000,7200,1600
106,八德區,1024,0864-0000,7200,1600
106,八德區,1024,0865-0000,7200,1600
106,八德區,1024,0866-0000,7200,1600
106,八德區,1024,0867-0000,7200,1600
106,八德區,1024,0868-0000,7200,1600
106,八德區,1024,0869-0000,7200,1600
106,八德區,1024,0870-0000,7200,1600
106,八德區,1024,0871-0000,7200,1600
106,八德區,1024,0872-0000,7200,1600
106,八德區,1024,0873-0000,7200,1600
106,八德區,1024,0874-0000,7200,1600
106,八德區,1024,0875-0000,7200,1600
106,八德區,1024,0876-0000,7200,1600
106,八德區,1024,0878-0000,7200,1600
106,八德區,1024,0879-0000,15800,3300
106,八德區,1024,0880-0000,15800,3300
106,八德區,1024,0881-0000,15800,3300
106,八德區,1024,0882-0000,15800,3300
106,八德區,1024,0884-0000,15800,3300
106,八德區,1024,0885-0000,15800,3300
106,八德區,1024,0886-0000,15800,3300
106,八德區,1024,0887-0000,15800,3300
106,八德區,1024,0889-0000,15800,3300
106,八德區,1024,0890-0000,15800,3300
106,八德區,1024,0891-0000,15800,3300
106,八德區,1024,0892-0000,15800,3300
106,八德區,1024,0893-0000,15800,3300
106,八德區,1024,0895-0000,15800,3300
106,八德區,1024,0896-0000,15800,3300
106,八德區,1024,0897-0000,15800,3300
106,八德區,1024,0898-0000,15800,3300
106,八德區,1024,0899-0000,15800,3300
106,八德區,1024,0901-0000,15800,3300
106,八德區,1024,0902-0000,15800,3300
106,八德區,1024,0903-0000,15800,3300
106,八德區,1024,0904-0000,15800,3300
106,八德區,1024,0906-0000,15800,3300
106,八德區,1024,0907-0000,15800,3300
106,八德區,1024,0908-0000,15800,3300
106,八德區,1024,0909-0000,15800,3300
106,八德區,1024,0910-0000,15800,3300
106,八德區,1024,0912-0000,15800,3300
106,八德區,1024,0913-0000,15800,3300
106,八德區,1024,0914-0000,15800,3300
106,八德區,1024,0915-0000,15800,3300
106,八德區,1024,0916-0000,15800,3300
106,八德區,1024,0917-0000,15800,3300
106,八德區,1024,0918-0000,15800,3300
106,八德區,1024,0919-0000,15800,3300
106,八德區,1024,0920-0000,15800,3300
106,八德區,1024,0921-0000,15800,3300
106,八德區,1024,0922-0000,15800,3300
106,八德區,1024,0923-0000,7200,1600
106,八德區,1024,0924-0000,15800,3300
106,八德區,1024,0925-0000,7200,1600
106,八德區,1024,0926-0000,7200,1600
106,八德區,1024,0928-0000,7200,1600
106,八德區,1024,0929-0000,7200,1600
106,八德區,1024,0930-0000,7200,1600
106,八德區,1024,0931-0000,7200,1600
106,八德區,1024,0933-0000,7200,1600
106,八德區,1024,0934-0000,7200,1600
106,八德區,1024,0935-0000,7200,1600
106,八德區,1024,0936-0000,7200,1600
106,八德區,1025,0227-0000,18900,3900
106,八德區,1025,0228-0000,18900,3900
106,八德區,1025,0229-0000,18900,3900
106,八德區,1025,0230-0000,18900,3900
106,八德區,1025,0231-0000,18900,3900
106,八德區,1025,0232-0000,18900,3900
106,八德區,1025,0233-0000,18900,3900
106,八德區,1025,0234-0000,18900,3900
106,八德區,1025,0235-0000,18900,3900
106,八德區,1025,0236-0000,18900,3900
106,八德區,1025,0237-0000,18900,3900
106,八德區,1025,0238-0000,18900,3900
106,八德區,1025,0239-0000,18900,3900
106,八德區,1025,0240-0000,18900,3900
106,八德區,1025,0241-0000,18900,3900
106,八德區,1025,0242-0000,18900,3900
106,八德區,1025,0243-0000,18900,3900
106,八德區,1025,0244-0000,18900,3900
106,八德區,1025,0245-0000,18900,3900
106,八德區,1025,0246-0000,18900,3900
106,八德區,1025,0247-0000,18900,3900
106,八德區,1025,0248-0000,18900,3900
106,八德區,1025,0249-0000,18900,3900
106,八德區,1025,0250-0000,18900,3900
106,八德區,1025,0251-0000,18900,3900
106,八德區,1025,0252-0000,18900,3900
106,八德區,1025,0253-0000,18900,3900
106,八德區,1025,0254-0000,18900,3900
106,八德區,1025,0255-0000,18900,3900
106,八德區,1025,0256-0000,18900,3900
106,八德區,1025,0257-0000,18900,3900
106,八德區,1025,0258-0000,18900,3900
106,八德區,1025,0259-0000,18900,3900
106,八德區,1025,0261-0000,18900,3900
106,八德區,1025,0262-0000,18900,3900
106,八德區,1025,0263-0000,7400,1600
106,八德區,1025,0264-0000,7400,1600
106,八德區,1025,0265-0000,7400,1600
106,八德區,1025,0266-0000,7400,1600
106,八德區,1025,0267-0000,7400,1600
106,八德區,1025,0270-0000,14200,3000
106,八德區,1025,0271-0000,9555,2044
106,八德區,1025,0272-0000,7400,1600
106,八德區,1025,0273-0000,10499,2238
106,八德區,1025,0274-0000,14200,3000
106,八德區,1025,0275-0000,14200,3000
106,八德區,1025,0276-0000,14200,3000
106,八德區,1025,0277-0000,10071,2150
106,八德區,1025,0278-0000,10897,2320
106,八德區,1025,0279-0000,14200,3000
106,八德區,1025,0280-0000,14200,3000
106,八德區,1025,0282-0000,14200,3000
106,八德區,1025,0283-0000,14200,3000
106,八德區,1025,0285-0000,14200,3000
106,八德區,1025,0286-0000,14200,3000
106,八德區,1025,0287-0000,14200,3000
106,八德區,1025,0289-0000,14200,3000
106,八德區,1025,0290-0000,14200,3000
106,八德區,1025,0291-0000,11329,2409
106,八德區,1025,0293-0000,7988,1721
106,八德區,1025,0295-0000,7400,1600
106,八德區,1025,0296-0000,7400,1600
106,八德區,1025,0297-0000,7400,1600
106,八德區,1025,0298-0000,7400,1600
106,八德區,1025,0299-0000,7400,1600
106,八德區,1025,0300-0000,7400,1600
106,八德區,1025,0301-0000,7400,1600
106,八德區,1025,0302-0000,7400,1600
106,八德區,1025,0303-0000,7400,1600
106,八德區,1025,0304-0000,7400,1600
106,八德區,1025,0306-0000,7400,1600
106,八德區,1025,0307-0000,7400,1600
106,八德區,1025,0308-0000,7400,1600
106,八德區,1025,0309-0000,7400,1600
106,八德區,1025,0311-0000,7400,1600
106,八德區,1025,0312-0000,5668,1223
106,八德區,1025,0313-0000,7190,1554
106,八德區,1025,0314-0000,7400,1600
106,八德區,1025,0315-0000,7400,1600
106,八德區,1025,0316-0000,7400,1600
106,八德區,1025,0317-0000,7400,1600
106,八德區,1025,0318-0000,18900,3900
106,八德區,1025,0319-0000,18900,3900
106,八德區,1025,0320-0000,18900,3900
106,八德區,1025,0321-0000,18900,3900
106,八德區,1025,0322-0000,18900,3900
106,八德區,1025,0323-0000,18900,3900
106,八德區,1025,0324-0000,18900,3900
106,八德區,1025,0325-0000,18900,3900
106,八德區,1025,0326-0000,18900,3900
106,八德區,1025,0327-0000,18900,3900
106,八德區,1025,0328-0000,18900,3900
106,八德區,1025,0329-0000,18900,3900
106,八德區,1025,0330-0000,18900,3900
106,八德區,1025,0331-0000,18900,3900
106,八德區,1025,0332-0000,18900,3900
106,八德區,1025,0333-0000,18900,3900
106,八德區,1025,0334-0000,18900,3900
106,八德區,1025,0335-0000,18900,3900
106,八德區,1025,0336-0000,18900,3900
106,八德區,1025,0337-0000,18900,3900
106,八德區,1025,0338-0000,18900,3900
106,八德區,1025,0339-0000,18900,3900
106,八德區,1025,0340-0000,18900,3900
106,八德區,1025,0341-0000,18900,3900
106,八德區,1025,0342-0000,18900,3900
106,八德區,1025,0343-0000,18900,3900
106,八德區,1025,0344-0000,18900,3900
106,八德區,1025,0345-0000,18900,3900
106,八德區,1025,0346-0000,18900,3900
106,八德區,1025,0347-0000,18900,3900
106,八德區,1025,0348-0000,18900,3900
106,八德區,1025,0350-0000,18900,3900
106,八德區,1025,0351-0000,18900,3900
106,八德區,1025,0352-0000,18900,3900
106,八德區,1025,0353-0000,18900,3900
106,八德區,1025,0354-0000,18900,3900
106,八德區,1025,0356-0000,18900,3900
106,八德區,1025,0357-0000,18900,3900
106,八德區,1025,0358-0000,18900,3900
106,八德區,1025,0359-0000,18900,3900
106,八德區,1025,0360-0000,18900,3900
106,八德區,1025,0362-0000,18900,3900
106,八德區,1025,0363-0000,18900,3900
106,八德區,1025,0364-0000,18900,3900
106,八德區,1025,0365-0000,18900,3900
106,八德區,1025,0367-0000,7400,1600
106,八德區,1025,0369-0000,7400,1600
106,八德區,1025,0370-0000,18900,3900
106,八德區,1025,0371-0000,18900,3900
106,八德區,1025,0372-0000,18900,3900
106,八德區,1025,0374-0000,18900,3900
106,八德區,1025,0375-0000,18900,3900
106,八德區,1025,0376-0000,18900,3900
106,八德區,1025,0377-0000,18900,3900
106,八德區,1025,0379-0000,18900,3900
106,八德區,1025,0380-0000,18900,3900
106,八德區,1025,0381-0000,18900,3900
106,八德區,1025,0382-0000,18900,3900
106,八德區,1025,0383-0000,18900,3900
106,八德區,1025,0384-0000,18900,3900
106,八德區,1025,0385-0000,18900,3900
106,八德區,1025,0386-0000,18900,3900
106,八德區,1025,0387-0000,18900,3900
106,八德區,1025,0388-0000,18900,3900
106,八德區,1025,0389-0000,18900,3900
106,八德區,1025,0390-0000,18900,3900
106,八德區,1025,0391-0000,18900,3900
106,八德區,1025,0392-0000,18900,3900
106,八德區,1025,0393-0000,18900,3900
106,八德區,1025,0394-0000,18900,3900
106,八德區,1025,0395-0000,18900,3900
106,八德區,1025,0396-0000,18900,3900
106,八德區,1025,0397-0000,18900,3900
106,八德區,1025,0398-0000,18900,3900
106,八德區,1025,0399-0000,18900,3900
106,八德區,1025,0400-0000,18900,3900
106,八德區,1025,0401-0000,18900,3900
106,八德區,1025,0402-0000,18900,3900
106,八德區,1025,0403-0000,18900,3900
106,八德區,1025,0404-0000,18900,3900
106,八德區,1025,0405-0000,18900,3900
106,八德區,1025,0407-0000,7400,1600
106,八德區,1025,0408-0000,7400,1600
106,八德區,1025,0409-0000,7400,1600
106,八德區,1025,0410-0000,7400,1600
106,八德區,1025,0411-0000,7400,1600
106,八德區,1025,0412-0000,7400,1600
106,八德區,1025,0413-0000,16400,3400
106,八德區,1025,0414-0000,7400,1600
106,八德區,1025,0415-0000,7400,1600
106,八德區,1025,0416-0000,16400,3400
106,八德區,1025,0417-0000,16400,3400
106,八德區,1025,0418-0000,16400,3400
106,八德區,1025,0419-0000,7400,1600
106,八德區,1025,0420-0000,7400,1600
106,八德區,1025,0421-0000,16400,3400
106,八德區,1025,0422-0000,16400,3400
106,八德區,1025,0423-0000,16400,3400
106,八德區,1025,0424-0000,16400,3400
106,八德區,1025,0425-0000,16400,3400
106,八德區,1025,0426-0000,16400,3400
106,八德區,1025,0427-0000,16400,3400
106,八德區,1025,0428-0000,16400,3400
106,八德區,1025,0429-0000,7400,1600
106,八德區,1025,0430-0000,7400,1600
106,八德區,1025,0431-0000,7400,1600
106,八德區,1025,0432-0000,7400,1600
106,八德區,1025,0433-0000,7400,1600
106,八德區,1025,0434-0000,7400,1600
106,八德區,1025,0435-0000,7400,1600
106,八德區,1025,0437-0000,7400,1600
106,八德區,1025,0438-0000,7400,1600
106,八德區,1025,0439-0000,10400,2200
106,八德區,1025,0441-0000,7400,1600
106,八德區,1025,0442-0000,7400,1600
106,八德區,1025,0445-0000,7400,1600
106,八德區,1025,0446-0000,6146,1327
106,八德區,1025,0448-0000,7400,1600
106,八德區,1025,0449-0000,16400,3400
106,八德區,1025,0450-0000,16400,3400
106,八德區,1025,0451-0000,16400,3400
106,八德區,1025,0452-0000,7400,1600
106,八德區,1025,0455-0000,7400,1600
106,八德區,1025,0456-0000,7400,1600
106,八德區,1025,0457-0000,7400,1600
106,八德區,1025,0458-0000,7400,1600
106,八德區,1025,0460-0000,7400,1600
106,八德區,1025,0462-0000,7400,1600
106,八德區,1025,0463-0000,7400,1600
106,八德區,1025,0464-0000,7400,1600
106,八德區,1025,0465-0000,7400,1600
106,八德區,1025,0467-0000,7400,1600
106,八德區,1025,0468-0000,7400,1600
106,八德區,1025,0469-0000,7400,1600
106,八德區,1025,0471-0000,7400,1600
106,八德區,1025,0473-0000,7400,1600
106,八德區,1025,0474-0000,7400,1600
106,八德區,1025,0475-0000,7400,1600
106,八德區,1025,0476-0000,7400,1600
106,八德區,1025,0477-0000,7400,1600
106,八德區,1025,0478-0000,7400,1600
106,八德區,1025,0479-0000,7400,1600
106,八德區,1025,0480-0000,7400,1600
106,八德區,1025,0481-0000,7400,1600
106,八德區,1025,0482-0000,7400,1600
106,八德區,1025,0483-0000,16400,3400
106,八德區,1025,0484-0000,16400,3400
106,八德區,1025,0485-0000,7400,1600
106,八德區,1025,0486-0000,7400,1600
106,八德區,1025,0487-0000,7400,1600
106,八德區,1025,0488-0000,7400,1600
106,八德區,1025,0489-0000,7400,1600
106,八德區,1025,0490-0000,7400,1600
106,八德區,1025,0491-0000,7400,1600
106,八德區,1025,0492-0000,7400,1600
106,八德區,1025,0493-0000,7400,1600
106,八德區,1025,0494-0000,7400,1600
106,八德區,1025,0495-0000,7400,1600
106,八德區,1025,0496-0000,7400,1600
106,八德區,1025,0497-0000,7400,1600
106,八德區,1025,0498-0000,7400,1600
106,八德區,1025,0499-0000,7400,1600
106,八德區,1025,0501-0000,7400,1600
106,八德區,1025,0502-0000,7400,1600
106,八德區,1025,0503-0000,7400,1600
106,八德區,1025,0504-0000,7400,1600
106,八德區,1025,0505-0000,7400,1600
106,八德區,1025,0506-0000,7400,1600
106,八德區,1025,0507-0000,7400,1600
106,八德區,1025,0508-0000,7400,1600
106,八德區,1025,0510-0000,7400,1600
106,八德區,1025,0511-0000,7400,1600
106,八德區,1025,0512-0000,7400,1600
106,八德區,1025,0513-0000,7400,1600
106,八德區,1025,0514-0000,7400,1600
106,八德區,1025,0515-0000,7400,1600
106,八德區,1025,0516-0000,7400,1600
106,八德區,1025,0517-0000,7400,1600
106,八德區,1025,0518-0000,7400,1600
106,八德區,1025,0519-0000,16400,3400
106,八德區,1025,0520-0000,7400,1600
106,八德區,1025,0521-0000,7400,1600
106,八德區,1025,0522-0000,7400,1600
106,八德區,1025,0523-0000,7400,1600
106,八德區,1025,0524-0000,7400,1600
106,八德區,1025,0525-0000,7400,1600
106,八德區,1025,0526-0000,7400,1600
106,八德區,1025,0527-0000,7400,1600
106,八德區,1025,0528-0000,7400,1600
106,八德區,1025,0529-0000,7400,1600
106,八德區,1025,0530-0000,7400,1600
106,八德區,1025,0531-0000,16400,3400
106,八德區,1025,0533-0000,7400,1600
106,八德區,1025,0534-0000,8173,1759
106,八德區,1025,0535-0000,14200,3000
106,八德區,1025,0536-0000,13054,2764
106,八德區,1025,0538-0000,7473,1615
106,八德區,1025,0539-0000,16400,3400
106,八德區,1025,0540-0000,7400,1600
106,八德區,1025,0541-0000,7400,1600
106,八德區,1025,0542-0000,7400,1600
106,八德區,1025,0544-0000,16400,3400
106,八德區,1025,0545-0000,10987,2338
106,八德區,1025,0546-0000,7400,1600
106,八德區,1025,0547-0000,16400,3400
106,八德區,1025,0550-0000,7882,1699
106,八德區,1025,0551-0000,10247,2186
106,八德區,1025,0552-0000,14200,3000
106,八德區,1025,0554-0000,14200,3000
106,八德區,1025,0558-0000,14200,3000
106,八德區,1025,0560-0000,14200,3000
106,八德區,1025,0561-0000,14200,3000
106,八德區,1025,0562-0000,14200,3000
106,八德區,1025,0563-0000,14200,3000
106,八德區,1025,0565-0000,14200,3000
106,八德區,1025,0566-0000,14200,3000
106,八德區,1025,0567-0000,14200,3000
106,八德區,1025,0568-0000,14200,3000
106,八德區,1025,0569-0000,14200,3000
106,八德區,1025,0570-0000,14200,3000
106,八德區,1025,0571-0000,14200,3000
106,八德區,1025,0572-0000,14200,3000
106,八德區,1025,0573-0000,11394,2422
106,八德區,1025,0574-0000,8410,1808
106,八德區,1025,0575-0000,16400,3400
106,八德區,1025,0576-0000,16400,3400
106,八德區,1025,0577-0000,16400,3400
106,八德區,1025,0578-0000,16400,3400
106,八德區,1025,0579-0000,7400,1600
106,八德區,1025,0580-0000,7400,1600
106,八德區,1025,0581-0000,7400,1600
106,八德區,1025,0583-0000,16400,3400
106,八德區,1025,0584-0000,16400,3400
106,八德區,1025,0585-0000,16400,3400
106,八德區,1025,0586-0000,16400,3400
106,八德區,1025,0587-0000,16400,3400
106,八德區,1025,0588-0000,16400,3400
106,八德區,1025,0589-0000,16400,3400
106,八德區,1025,0590-0000,16400,3400
106,八德區,1025,0591-0000,16400,3400
106,八德區,1025,0592-0000,16400,3400
106,八德區,1025,0593-0000,16400,3400
106,八德區,1025,0594-0000,16400,3400
106,八德區,1025,0595-0000,7400,1600
106,八德區,1025,0596-0000,7400,1600
106,八德區,1025,0597-0000,7400,1600
106,八德區,1025,0598-0000,7400,1600
106,八德區,1025,0599-0000,7400,1600
106,八德區,1025,0600-0000,7400,1600
106,八德區,1025,0601-0000,7400,1600
106,八德區,1025,0602-0000,16400,3400
106,八德區,1025,0603-0000,16400,3400
106,八德區,1025,0604-0000,16400,3400
106,八德區,1025,0605-0000,16400,3400
106,八德區,1025,0606-0000,16400,3400
106,八德區,1025,0607-0000,16400,3400
106,八德區,1025,0608-0000,16400,3400
106,八德區,1025,0609-0000,16400,3400
106,八德區,1025,0610-0000,16400,3400
106,八德區,1025,0611-0000,8639,1855
106,八德區,1025,0612-0000,14200,3000
106,八德區,1025,0613-0000,14200,3000
106,八德區,1025,0614-0000,14200,3000
106,八德區,1025,0615-0000,14200,3000
106,八德區,1025,0616-0000,8758,1880
106,八德區,1025,0617-0000,16400,3400
106,八德區,1025,0618-0000,9029,1935
106,八德區,1025,0619-0000,14200,3000
106,八德區,1025,0620-0000,14200,3000
106,八德區,1025,0622-0000,14200,3000
106,八德區,1025,0623-0000,14200,3000
106,八德區,1025,0624-0000,9723,2078
106,八德區,1025,0625-0000,7400,1600
106,八德區,1025,0626-0000,7400,1600
106,八德區,1025,0628-0000,7400,1600
106,八德區,1025,0629-0000,7400,1600
106,八德區,1025,0630-0000,7400,1600
106,八德區,1025,0631-0000,12271,2603
106,八德區,1025,0633-0000,14200,3000
106,八德區,1025,0634-0000,14200,3000
106,八德區,1025,0635-0000,14200,3000
106,八德區,1025,0636-0000,14200,3000
106,八德區,1025,0637-0000,14200,3000
106,八德區,1025,0640-0000,14200,3000
106,八德區,1025,0641-0000,14200,3000
106,八德區,1025,0642-0000,14200,3000
106,八德區,1025,0643-0000,14200,3000
106,八德區,1025,0645-0000,8403,1806
106,八德區,1025,0646-0000,15722,3278
106,八德區,1025,0647-0000,17589,3656
106,八德區,1025,0648-0000,8434,1813
106,八德區,1025,0649-0000,7400,1600
106,八德區,1025,0651-0000,7400,1600
106,八德區,1025,0652-0000,7400,1600
106,八德區,1025,0653-0000,7400,1600
106,八德區,1025,0654-0000,19700,4000
106,八德區,1025,0655-0000,19700,4000
106,八德區,1025,0656-0000,19700,4000
106,八德區,1025,0657-0000,7400,1600
106,八德區,1025,0658-0000,7400,1600
106,八德區,1025,0659-0000,19700,4000
106,八德區,1025,0660-0000,19700,4000
106,八德區,1025,0661-0000,19700,4000
106,八德區,1025,0662-0000,19700,4000
106,八德區,1025,0663-0000,19700,4000
106,八德區,1025,0664-0000,19700,4000
106,八德區,1025,0665-0000,19700,4000
106,八德區,1025,0666-0000,19700,4000
106,八德區,1025,0667-0000,7400,1600
106,八德區,1025,0668-0000,19700,4000
106,八德區,1025,0669-0000,7400,1600
106,八德區,1025,0670-0000,7400,1600
106,八德區,1025,0671-0000,19700,4000
106,八德區,1025,0672-0000,19700,4000
106,八德區,1025,0673-0000,19700,4000
106,八德區,1025,0674-0000,19700,4000
106,八德區,1025,0675-0000,19700,4000
106,八德區,1025,0676-0000,19700,4000
106,八德區,1025,0677-0000,19700,4000
106,八德區,1025,0678-0000,19700,4000
106,八德區,1025,0679-0000,19700,4000
106,八德區,1025,0680-0000,19700,4000
106,八德區,1025,0681-0000,19700,4000
106,八德區,1025,0682-0000,19700,4000
106,八德區,1025,0683-0000,19700,4000
106,八德區,1025,0684-0000,19700,4000
106,八德區,1025,0685-0000,19700,4000
106,八德區,1025,0686-0000,19700,4000
106,八德區,1025,0687-0000,19700,4000
106,八德區,1025,0688-0000,19700,4000
106,八德區,1025,0689-0000,19700,4000
106,八德區,1025,0690-0000,19700,4000
106,八德區,1025,0691-0000,19700,4000
106,八德區,1025,0692-0000,19700,4000
106,八德區,1025,0693-0000,19700,4000
106,八德區,1025,0694-0000,19700,4000
106,八德區,1025,0695-0000,19700,4000
106,八德區,1025,0696-0000,19700,4000
106,八德區,1025,0697-0000,19700,4000
106,八德區,1025,0698-0000,19700,4000
106,八德區,1025,0699-0000,19700,4000
106,八德區,1025,0700-0000,19700,4000
106,八德區,1025,0701-0000,19700,4000
106,八德區,1025,0702-0000,19700,4000
106,八德區,1025,0703-0000,19700,4000
106,八德區,1025,0704-0000,19700,4000
106,八德區,1025,0705-0000,19700,4000
106,八德區,1025,0707-0000,19700,4000
106,八德區,1025,0708-0000,19700,4000
106,八德區,1025,0709-0000,19700,4000
106,八德區,1025,0710-0000,19700,4000
106,八德區,1025,0711-0000,19700,4000
106,八德區,1025,0713-0000,19700,4000
106,八德區,1025,0714-0000,19700,4000
106,八德區,1025,0715-0000,19700,4000
106,八德區,1025,0716-0000,19700,4000
106,八德區,1025,0718-0000,19700,4000
106,八德區,1025,0719-0000,19700,4000
106,八德區,1025,0720-0000,19700,4000
106,八德區,1025,0721-0000,19700,4000
106,八德區,1025,0722-0000,19700,4000
106,八德區,1025,0724-0000,19700,4000
106,八德區,1025,0725-0000,19700,4000
106,八德區,1025,0726-0000,19700,4000
106,八德區,1025,0727-0000,19700,4000
106,八德區,1025,0728-0000,19700,4000
106,八德區,1025,0730-0000,19700,4000
106,八德區,1025,0731-0000,19700,4000
106,八德區,1025,0732-0000,19700,4000
106,八德區,1025,0733-0000,19700,4000
106,八德區,1025,0735-0000,19700,4000
106,八德區,1025,0736-0000,19700,4000
106,八德區,1025,0737-0000,19700,4000
106,八德區,1025,0738-0000,19700,4000
106,八德區,1025,0739-0000,19700,4000
106,八德區,1025,0740-0000,19700,4000
106,八德區,1025,0741-0000,19700,4000
106,八德區,1025,0742-0000,19700,4000
106,八德區,1025,0743-0000,19700,4000
106,八德區,1025,0744-0000,19700,4000
106,八德區,1025,0745-0000,19700,4000
106,八德區,1025,0746-0000,19700,4000
106,八德區,1025,0747-0000,19700,4000
106,八德區,1025,0748-0000,19700,4000
106,八德區,1025,0749-0000,19700,4000
106,八德區,1025,0750-0000,19700,4000
106,八德區,1025,0751-0000,19700,4000
106,八德區,1025,0752-0000,19700,4000
106,八德區,1025,0753-0000,19700,4000
106,八德區,1025,0754-0000,19700,4000
106,八德區,1025,0755-0000,19700,4000
106,八德區,1025,0756-0000,19700,4000
106,八德區,1025,0757-0000,19700,4000
106,八德區,1025,0758-0000,19700,4000
106,八德區,1025,0759-0000,19700,4000
106,八德區,1025,0760-0000,19700,4000
106,八德區,1025,0761-0000,19700,4000
106,八德區,1025,0762-0000,19700,4000
